"Index","X3M","X6M","X1Y","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X11Y","X12Y","X13Y","X14Y","X15Y","X16Y","X17Y","X18Y","X19Y","X20Y","X21Y","X22Y","X23Y","X24Y","X25Y","X26Y","X27Y","X28Y","X29Y","X30Y"
"2018-08-06",-0.629358,-0.652039,-0.667126,-0.61237,-0.493358,-0.34733,-0.195468,-0.049172,0.086001,0.207891,0.316237,0.411768,0.495672,0.569289,0.633943,0.690859,0.74113,0.785707,0.825402,0.860909,0.892813,0.921605,0.9477,0.971449,0.993146,1.013042,1.031349,1.048248,1.063896,1.078424,1.09195,1.104574
"2018-08-13",-0.623517,-0.657597,-0.691312,-0.660966,-0.554753,-0.414483,-0.264264,-0.117338,0.019606,0.143736,0.254405,0.35214,0.438032,0.513389,0.579538,0.637724,0.689067,0.734546,0.775004,0.811157,0.843609,0.872872,0.899375,0.923478,0.945487,0.965659,0.984213,1.001334,1.017183,1.031896,1.045591,1.058371
"2018-08-20",-0.636898,-0.666681,-0.695049,-0.662585,-0.560034,-0.425273,-0.280467,-0.138024,-0.004384,0.117576,0.227047,0.324351,0.410389,0.486301,0.55328,0.612468,0.664908,0.711522,0.753115,0.790376,0.823896,0.854174,0.881636,0.90664,0.929494,0.950455,0.969746,0.987556,1.004048,1.019362,1.03362,1.046926
"2018-08-27",-0.629147,-0.650154,-0.663719,-0.610231,-0.494661,-0.352027,-0.202635,-0.057684,0.077163,0.199533,0.308937,0.405901,0.491454,0.566814,0.633223,0.69185,0.743754,0.789864,0.830988,0.867817,0.900938,0.93085,0.957974,0.982669,1.005236,1.025934,1.044981,1.062566,1.078848,1.093967,1.108042,1.121179
"2018-09-03",-0.615192,-0.643088,-0.668029,-0.629976,-0.523308,-0.385659,-0.238973,-0.095456,0.038628,0.160555,0.269639,0.366308,0.451542,0.526547,0.592563,0.650768,0.702229,0.747888,0.788562,0.824946,0.857636,0.887132,0.913859,0.938177,0.960387,0.980748,0.999479,1.016765,1.032768,1.047624,1.061453,1.074357
"2018-09-10",-0.592705,-0.612815,-0.62544,-0.572209,-0.458159,-0.317274,-0.169408,-0.02561,0.108465,0.230388,0.339597,0.436548,0.522212,0.59776,0.6644,0.723278,0.775436,0.821795,0.863155,0.900204,0.933529,0.963629,0.990925,1.015776,1.038487,1.059316,1.078483,1.096178,1.112563,1.127776,1.141939,1.155157
"2018-09-17",-0.609785,-0.623506,-0.624305,-0.551421,-0.422862,-0.271948,-0.117684,0.029711,0.16531,0.287279,0.395524,0.490856,0.574505,0.647831,0.712171,0.768757,0.818689,0.862922,0.902275,0.937444,0.969017,0.997488,1.023275,1.046728,1.068144,1.087772,1.105825,1.122485,1.137906,1.152221,1.165546,1.177979
"2018-09-24",-0.62374,-0.630905,-0.620044,-0.52901,-0.387982,-0.228938,-0.069752,0.080262,0.216875,0.338777,0.446254,0.54039,0.622606,0.694391,0.757166,0.81222,0.860683,0.903531,0.941588,0.975554,1.006014,1.033459,1.058299,1.080878,1.101487,1.120371,1.137735,1.153755,1.168582,1.182345,1.195154,1.207106
"2018-10-01",-0.623833,-0.63655,-0.633026,-0.54667,-0.403502,-0.24005,-0.07645,0.077006,0.215792,0.33864,0.446026,0.539267,0.620004,0.689919,0.750587,0.803415,0.849619,0.890235,0.92613,0.958026,0.986525,1.012123,1.035232,1.056194,1.075295,1.092771,1.108824,1.123622,1.137308,1.150005,1.161817,1.172836
"2018-10-08",-0.642976,-0.654142,-0.646548,-0.550003,-0.396161,-0.22298,-0.051164,0.108892,0.252781,0.379451,0.489611,0.584799,0.666847,0.737596,0.798746,0.851801,0.898055,0.938596,0.974334,1.006023,1.034282,1.059626,1.082475,1.103179,1.122028,1.139262,1.155083,1.169661,1.183139,1.195639,1.207266,1.218109
"2018-10-15",-0.707405,-0.710871,-0.691815,-0.583354,-0.426016,-0.253179,-0.083074,0.075147,0.217634,0.343517,0.4535,0.549031,0.631829,0.703618,0.766003,0.820406,0.868059,0.910007,0.947126,0.980149,1.009683,1.036235,1.060222,1.081994,1.101842,1.120011,1.136704,1.152097,1.166337,1.179549,1.191843,1.203311
"2018-10-22",-0.738909,-0.740133,-0.718423,-0.609687,-0.455755,-0.287787,-0.122818,0.030594,0.168852,0.291152,0.398169,0.491282,0.572124,0.64234,0.703459,0.756842,0.803669,0.844942,0.881506,0.914066,0.943213,0.969434,0.993136,1.014661,1.034291,1.052266,1.068786,1.084022,1.098119,1.1112,1.123373,1.13473
"2018-10-29",-0.765758,-0.764669,-0.740918,-0.63442,-0.48618,-0.324114,-0.163858,-0.013538,0.123201,0.245308,0.353154,0.447828,0.530716,0.603268,0.666864,0.722759,0.772059,0.81572,0.854557,0.889261,0.920414,0.948505,0.973948,0.997087,1.018216,1.037581,1.055392,1.071828,1.087042,1.101165,1.114311,1.126578
"2018-11-05",-0.684302,-0.70006,-0.701524,-0.621321,-0.480345,-0.316386,-0.150609,0.005927,0.148159,0.274475,0.38514,0.481359,0.56473,0.63693,0.699554,0.754041,0.801645,0.843438,0.880324,0.913055,0.94226,0.968459,0.992082,1.013488,1.032973,1.050788,1.067139,1.082203,1.096129,1.109042,1.121052,1.132251
"2018-11-12",-0.700583,-0.710451,-0.704418,-0.620678,-0.484091,-0.327247,-0.168677,-0.018254,0.119355,0.24253,0.35135,0.446773,0.530148,0.602935,0.666547,0.722283,0.771288,0.814556,0.852934,0.887138,0.917769,0.945332,0.97025,0.992877,1.013509,1.032399,1.049757,1.065762,1.080567,1.094305,1.107086,1.119008
"2018-11-19",-0.708647,-0.71523,-0.705052,-0.619197,-0.484304,-0.329981,-0.173384,-0.02389,0.113892,0.238196,0.348884,0.446694,0.532782,0.608452,0.675001,0.733641,0.78546,0.831414,0.87233,0.908915,0.941767,0.971397,0.998233,1.022638,1.044919,1.065338,1.084115,1.101439,1.117473,1.132355,1.146205,1.159127
"2018-11-26",-0.688142,-0.696975,-0.690841,-0.611624,-0.481964,-0.331914,-0.178923,-0.032556,0.102453,0.22426,0.332677,0.428407,0.512584,0.586493,0.651419,0.708562,0.759002,0.803684,0.843428,0.878931,0.910786,0.939494,0.965479,0.989097,1.01065,1.030393,1.048542,1.065283,1.080773,1.095147,1.108523,1.121001
"2018-12-03",-0.672776,-0.688292,-0.694167,-0.634027,-0.517876,-0.376976,-0.229846,-0.086937,0.04632,0.167548,0.276161,0.372579,0.457732,0.532767,0.598876,0.657198,0.708777,0.754537,0.795287,0.831721,0.864433,0.893928,0.920634,0.944912,0.967071,0.98737,1.006032,1.023245,1.039172,1.053952,1.067704,1.080533
"2018-12-10",-0.711751,-0.711481,-0.693909,-0.610907,-0.49211,-0.35939,-0.225579,-0.097788,0.020419,0.127628,0.223683,0.309115,0.384802,0.451752,0.510987,0.563474,0.610092,0.651622,0.688748,0.72206,0.752064,0.779194,0.803819,0.826253,0.846765,0.865585,0.882909,0.898905,0.913719,0.927475,0.940282,0.952235
"2018-12-17",-0.799412,-0.788169,-0.752742,-0.645967,-0.513324,-0.372126,-0.232583,-0.10036,0.021738,0.132662,0.232399,0.321513,0.400863,0.471419,0.534162,0.590026,0.639865,0.684444,0.724439,0.760438,0.792951,0.822417,0.849214,0.873668,0.896058,0.916622,0.935569,0.953077,0.969299,0.98437,0.998407,1.011512
"2018-12-21",-0.800143,-0.789807,-0.755688,-0.650338,-0.518567,-0.378354,-0.240179,-0.10976,0.010148,0.118587,0.215645,0.301981,0.37853,0.446322,0.506383,0.559676,0.607074,0.649353,0.687191,0.721177,0.751814,0.779537,0.804715,0.827666,0.848659,0.867926,0.885665,0.902049,0.917224,0.931317,0.944439,0.956687
"2018-12-28",-0.802893,-0.785323,-0.748986,-0.658248,-0.54015,-0.404341,-0.262847,-0.124907,0.003816,0.120566,0.224567,0.316223,0.396553,0.466827,0.52835,0.582346,0.629913,0.672,0.709416,0.742844,0.772853,0.799922,0.824449,0.846767,0.867156,0.885854,0.903061,0.918946,0.933656,0.947317,0.960036,0.971907
"2019-01-07",-0.612169,-0.627281,-0.643783,-0.621071,-0.538659,-0.420462,-0.286962,-0.152173,-0.024336,0.092471,0.196833,0.288875,0.369514,0.439997,0.50164,0.55569,0.603262,0.645324,0.682696,0.716069,0.74602,0.773029,0.797497,0.819759,0.840096,0.858744,0.875904,0.891746,0.906416,0.920039,0.932722,0.944561
"2019-01-14",-0.588576,-0.606772,-0.630235,-0.622626,-0.554243,-0.447384,-0.32217,-0.192914,-0.068412,0.046678,0.15044,0.242607,0.323811,0.395103,0.457667,0.51267,0.561177,0.604128,0.642333,0.676477,0.707137,0.734797,0.759861,0.78267,0.803509,0.822619,0.840206,0.856442,0.871478,0.88544,0.89844,0.910574
"2019-01-21",-0.580354,-0.599764,-0.622438,-0.607363,-0.530344,-0.416478,-0.286225,-0.153509,-0.026643,0.0901,0.19507,0.288168,0.370126,0.442053,0.505169,0.560659,0.609601,0.652944,0.691501,0.725965,0.756915,0.784838,0.810143,0.833172,0.854212,0.873508,0.891266,0.90766,0.922842,0.936941,0.950067,0.96232
"2019-01-28",-0.57649,-0.594081,-0.612966,-0.595224,-0.523858,-0.421059,-0.303731,-0.183354,-0.066998,0.041456,0.140256,0.228987,0.308,0.378048,0.440051,0.494959,0.543677,0.587027,0.625736,0.660434,0.691663,0.719885,0.74549,0.768814,0.790137,0.809702,0.827712,0.844343,0.859747,0.874053,0.887374,0.899808
"2019-02-04",-0.554342,-0.572624,-0.594155,-0.584167,-0.521003,-0.425367,-0.313781,-0.197797,-0.084717,0.021324,0.118356,0.205785,0.283831,0.353151,0.414596,0.469067,0.517435,0.560499,0.598968,0.633463,0.664515,0.692581,0.71805,0.74125,0.762461,0.781924,0.799841,0.816386,0.831711,0.845943,0.859196,0.871566
"2019-02-11",-0.534674,-0.549345,-0.570225,-0.573459,-0.52951,-0.451462,-0.353315,-0.246398,-0.138679,-0.035183,0.061288,0.149467,0.229071,0.300398,0.364057,0.420793,0.471382,0.516565,0.557025,0.59337,0.626132,0.655774,0.682692,0.707225,0.729664,0.750258,0.769221,0.786735,0.802957,0.818025,0.832056,0.845153
"2019-02-18",-0.554445,-0.559701,-0.570046,-0.569043,-0.527339,-0.451017,-0.352862,-0.24472,-0.135311,-0.030202,0.067522,0.156501,0.236473,0.307809,0.371206,0.427493,0.477513,0.522064,0.561864,0.59755,0.629671,0.658699,0.685036,0.709024,0.730954,0.751074,0.769595,0.786697,0.802536,0.817247,0.830944,0.843729
"2019-02-25",-0.558225,-0.562892,-0.569725,-0.559698,-0.512119,-0.434103,-0.337208,-0.231842,-0.125671,-0.023644,0.071444,0.158318,0.236687,0.306848,0.369413,0.425127,0.474765,0.519068,0.558717,0.594317,0.626394,0.655407,0.681746,0.705748,0.727698,0.747841,0.766387,0.783514,0.799379,0.814113,0.827834,0.840641
"2019-03-04",-0.562017,-0.56133,-0.557622,-0.529399,-0.4687,-0.382036,-0.279707,-0.170978,-0.062678,0.04079,0.136955,0.224723,0.303895,0.374811,0.438095,0.494496,0.544787,0.589708,0.629935,0.666074,0.698652,0.728128,0.754896,0.779293,0.801609,0.82209,0.840948,0.858366,0.8745,0.889486,0.90344,0.916466
"2019-03-11",-0.566586,-0.568113,-0.570534,-0.559323,-0.51817,-0.450145,-0.363637,-0.267204,-0.167724,-0.070041,0.022789,0.109082,0.188123,0.259827,0.324494,0.38263,0.434836,0.481734,0.523926,0.561965,0.596354,0.627536,0.6559,0.681785,0.705483,0.727249,0.747301,0.765827,0.782993,0.79894,0.813792,0.827657
"2019-03-18",-0.557329,-0.560415,-0.56344,-0.548261,-0.501444,-0.428706,-0.339086,-0.24101,-0.140993,-0.043513,0.048668,0.13408,0.212145,0.282866,0.346589,0.403847,0.45525,0.501421,0.542956,0.580404,0.61426,0.644961,0.672889,0.698377,0.721713,0.743147,0.762894,0.78114,0.798046,0.813751,0.828379,0.842034
"2019-03-25",-0.575825,-0.582424,-0.590235,-0.581035,-0.54034,-0.475529,-0.395307,-0.307273,-0.217199,-0.129058,-0.045334,0.0326,0.104158,0.169266,0.22817,0.281289,0.32913,0.37222,0.411075,0.446176,0.477961,0.506821,0.533103,0.557109,0.579102,0.599313,0.61794,0.635156,0.651111,0.665936,0.679745,0.692638
"2019-04-01",-0.570888,-0.586004,-0.607146,-0.613949,-0.580366,-0.517633,-0.43663,-0.346212,-0.252889,-0.161083,-0.073554,0.008159,0.083364,0.151931,0.214073,0.270199,0.320814,0.366455,0.40765,0.444894,0.478643,0.509304,0.537237,0.56276,0.586151,0.60765,0.627468,0.645787,0.662767,0.678545,0.693242,0.706964
"2019-04-08",-0.562882,-0.576402,-0.593988,-0.593265,-0.552806,-0.484481,-0.399283,-0.305939,-0.210742,-0.117876,-0.029891,0.051849,0.126792,0.19491,0.256492,0.312002,0.361981,0.406991,0.447573,0.484234,0.517433,0.547578,0.575031,0.600108,0.623084,0.644199,0.663659,0.681646,0.698317,0.713806,0.728235,0.741705
"2019-04-15",-0.556537,-0.56888,-0.583867,-0.577067,-0.529748,-0.454311,-0.362179,-0.262359,-0.161291,-0.063212,0.029339,0.115048,0.193424,0.26451,0.328662,0.386402,0.438327,0.485042,0.527129,0.565124,0.599512,0.630725,0.659141,0.685091,0.708862,0.730704,0.750832,0.769435,0.786675,0.802694,0.817614,0.831543
"2019-04-18",-0.548799,-0.564362,-0.585141,-0.587866,-0.548031,-0.47857,-0.39125,-0.295321,-0.197407,-0.101891,-0.011427,0.072574,0.149545,0.219467,0.282646,0.339567,0.390795,0.436912,0.47848,0.516021,0.550009,0.580866,0.608963,0.634626,0.658136,0.67974,0.69965,0.718053,0.735107,0.750954,0.765714,0.779495
"2019-04-29",-0.560857,-0.574969,-0.594069,-0.596424,-0.557965,-0.490256,-0.404504,-0.309788,-0.212729,-0.117769,-0.027637,0.056191,0.133098,0.203025,0.266251,0.323242,0.374552,0.420754,0.462407,0.50003,0.534095,0.565023,0.593186,0.61891,0.642477,0.664133,0.684092,0.702539,0.719634,0.735519,0.750315,0.76413
"2019-05-06",-0.571748,-0.581124,-0.596237,-0.600593,-0.566036,-0.499665,-0.412591,-0.314977,-0.214527,-0.116423,-0.023783,0.061786,0.139691,0.209976,0.273055,0.329526,0.380056,0.425314,0.46593,0.502476,0.535464,0.565338,0.592487,0.617245,0.639898,0.660695,0.679849,0.697541,0.713932,0.729156,0.743334,0.756569
"2019-05-13",-0.579472,-0.595415,-0.620568,-0.637216,-0.609698,-0.548084,-0.464677,-0.370089,-0.272187,-0.176221,-0.085355,-0.001242,0.075478,0.144804,0.207107,0.262948,0.312964,0.357798,0.398061,0.434311,0.467044,0.496699,0.523655,0.548242,0.570743,0.591403,0.610431,0.62801,0.644295,0.659422,0.67351,0.686661
"2019-05-20",-0.572424,-0.586672,-0.613448,-0.641519,-0.625378,-0.57116,-0.491414,-0.398033,-0.300078,-0.203619,-0.112286,-0.027946,0.048701,0.11768,0.179415,0.234535,0.283733,0.327703,0.367089,0.402474,0.434374,0.463234,0.489441,0.513325,0.53517,0.555218,0.573677,0.590725,0.606515,0.621182,0.634839,0.647587
"2019-05-27",-0.551288,-0.574564,-0.613249,-0.652612,-0.642537,-0.593895,-0.519837,-0.431773,-0.338261,-0.245117,-0.15595,-0.072754,0.003583,0.072878,0.135373,0.191541,0.241957,0.287226,0.327933,0.364617,0.397769,0.42782,0.455149,0.480083,0.502908,0.523869,0.543177,0.561016,0.577543,0.592896,0.607194,0.620542
"2019-06-03",-0.57533,-0.595564,-0.630152,-0.667744,-0.661713,-0.620265,-0.554704,-0.475292,-0.389947,-0.304184,-0.221513,-0.143948,-0.072455,-0.007314,0.051615,0.104711,0.152468,0.195419,0.234092,0.268981,0.300536,0.329157,0.355198,0.378967,0.400731,0.420721,0.439138,0.456155,0.471923,0.486571,0.500214,0.51295
"2019-06-10",-0.559267,-0.58285,-0.622798,-0.667722,-0.666616,-0.628831,-0.566107,-0.488878,-0.40516,-0.320549,-0.238639,-0.161522,-0.090236,-0.025126,0.033896,0.087168,0.135154,0.178364,0.217308,0.25247,0.284292,0.31317,0.339456,0.363456,0.385436,0.405629,0.424235,0.441429,0.457362,0.472164,0.485951,0.498822
"2019-06-17",-0.556873,-0.587413,-0.636138,-0.686197,-0.683169,-0.642163,-0.577172,-0.499238,-0.416275,-0.333539,-0.25425,-0.180184,-0.112138,-0.050286,0.005571,0.055837,0.101009,0.141611,0.178154,0.211112,0.240916,0.267946,0.292537,0.314982,0.335533,0.35441,0.371801,0.38787,0.402759,0.416591,0.429474,0.441501
"2019-06-24",-0.593849,-0.628325,-0.681826,-0.734423,-0.730529,-0.688525,-0.623447,-0.546439,-0.465187,-0.384655,-0.307815,-0.236256,-0.170654,-0.111112,-0.057394,-0.009086,0.034309,0.073305,0.108397,0.140045,0.168663,0.194619,0.218233,0.239787,0.259523,0.277651,0.294353,0.309786,0.324086,0.337372,0.349745,0.361296
"2019-07-01",-0.603416,-0.638357,-0.694262,-0.754736,-0.759449,-0.724785,-0.665114,-0.591575,-0.512136,-0.432125,-0.354867,-0.282251,-0.215188,-0.153959,-0.098455,-0.048346,-0.003191,0.037487,0.074168,0.107301,0.1373,0.164534,0.18933,0.211976,0.232721,0.251782,0.269348,0.285582,0.300626,0.314605,0.327624,0.33978
"2019-07-08",-0.612169,-0.646457,-0.699519,-0.753746,-0.756058,-0.723565,-0.66932,-0.60284,-0.530796,-0.457677,-0.386359,-0.318567,-0.255227,-0.196732,-0.143125,-0.094238,-0.049781,-0.009404,0.027263,0.060585,0.090911,0.118561,0.143826,0.166966,0.188213,0.207772,0.225823,0.242525,0.258017,0.272421,0.285845,0.298382
"2019-07-15",-0.626181,-0.658523,-0.706043,-0.745469,-0.731544,-0.683642,-0.615762,-0.537677,-0.455973,-0.37491,-0.297095,-0.223993,-0.156301,-0.094216,-0.037627,0.013761,0.060336,0.102524,0.140756,0.175445,0.206974,0.235691,0.261912,0.285912,0.30794,0.328211,0.346914,0.364215,0.380261,0.395178,0.409079,0.422061
"2019-07-22",-0.645348,-0.682057,-0.737876,-0.791825,-0.789475,-0.750391,-0.68897,-0.615433,-0.53679,-0.457667,-0.380968,-0.308391,-0.240813,-0.178564,-0.12163,-0.069788,-0.022698,0.020033,0.058812,0.094037,0.126082,0.155291,0.181976,0.206412,0.228848,0.249499,0.268558,0.286191,0.302547,0.317754,0.331925,0.345161
"2019-07-29",-0.657873,-0.687475,-0.734404,-0.784973,-0.789529,-0.761312,-0.71146,-0.648656,-0.579309,-0.507923,-0.437514,-0.369978,-0.30641,-0.247346,-0.192945,-0.143128,-0.097672,-0.056271,-0.018589,0.015721,0.046991,0.075537,0.101644,0.125575,0.147561,0.16781,0.186504,0.203806,0.219858,0.234786,0.248698,0.261694
"2019-08-05",-0.694668,-0.724751,-0.772688,-0.826507,-0.836753,-0.816586,-0.776561,-0.724678,-0.666734,-0.606758,-0.547424,-0.490411,-0.436687,-0.38673,-0.340692,-0.298515,-0.260016,-0.224943,-0.193012,-0.163933,-0.137426,-0.113225,-0.091088,-0.070796,-0.05215,-0.034977,-0.01912,-0.004445,0.009171,0.021834,0.033636,0.04466
"2019-08-12",-0.732246,-0.769267,-0.827675,-0.893012,-0.907579,-0.888312,-0.847728,-0.794797,-0.735759,-0.674818,-0.614694,-0.557057,-0.502844,-0.452503,-0.406157,-0.363727,-0.325013,-0.289753,-0.257654,-0.228423,-0.201775,-0.177442,-0.155183,-0.134774,-0.11602,-0.098745,-0.082792,-0.068026,-0.054325,-0.041583,-0.029706,-0.018611
"2019-08-19",-0.759566,-0.79581,-0.853515,-0.919877,-0.937292,-0.921538,-0.884437,-0.834589,-0.778074,-0.71906,-0.660306,-0.603555,-0.549829,-0.499659,-0.453243,-0.410567,-0.371484,-0.335772,-0.303172,-0.273414,-0.246231,-0.221369,-0.198592,-0.177685,-0.158454,-0.140725,-0.124344,-0.109173,-0.095091,-0.08199,-0.069775,-0.058362
"2019-08-26",-0.786385,-0.812824,-0.856056,-0.908095,-0.922757,-0.909883,-0.877969,-0.83384,-0.782697,-0.728341,-0.673432,-0.619748,-0.568411,-0.520065,-0.475021,-0.433362,-0.395023,-0.359847,-0.32763,-0.29814,-0.271141,-0.246402,-0.223704,-0.202845,-0.18364,-0.165922,-0.149541,-0.134363,-0.120269,-0.107154,-0.094923,-0.083493
"2019-09-02",-0.801784,-0.83153,-0.880365,-0.939791,-0.957691,-0.945251,-0.912164,-0.866145,-0.812991,-0.756849,-0.700551,-0.645934,-0.594102,-0.545649,-0.500816,-0.459615,-0.421917,-0.387511,-0.356143,-0.327546,-0.301456,-0.277622,-0.255809,-0.235807,-0.217423,-0.200488,-0.184849,-0.170373,-0.156941,-0.144449,-0.132806,-0.121929
"2019-09-09",-0.753056,-0.779441,-0.822729,-0.873949,-0.885351,-0.866817,-0.82755,-0.775175,-0.715564,-0.652995,-0.590426,-0.529792,-0.472267,-0.418485,-0.368705,-0.32294,-0.281047,-0.242796,-0.207908,-0.176092,-0.147056,-0.120522,-0.096235,-0.073959,-0.053483,-0.034617,-0.017194,-0.001064,0.013902,0.027822,0.040796,0.052917
"2019-09-16",-0.66546,-0.683572,-0.715487,-0.757272,-0.768122,-0.752272,-0.71642,-0.667225,-0.61029,-0.549909,-0.489148,-0.430055,-0.373896,-0.321365,-0.272759,-0.228112,-0.187291,-0.150067,-0.116164,-0.085286,-0.057141,-0.031452,-0.00796,0.013567,0.033341,0.051548,0.068354,0.083905,0.09833,0.111743,0.124243,0.135917
"2019-09-23",-0.667197,-0.686549,-0.721007,-0.769401,-0.789626,-0.785495,-0.762786,-0.727252,-0.68379,-0.636222,-0.587336,-0.539055,-0.492623,-0.448774,-0.407886,-0.370084,-0.335336,-0.303509,-0.274413,-0.247832,-0.223542,-0.201325,-0.180975,-0.1623,-0.145129,-0.129303,-0.114686,-0.101153,-0.088594,-0.076913,-0.066024,-0.055852
"2019-09-30",-0.69673,-0.720414,-0.759257,-0.805621,-0.817166,-0.802769,-0.770481,-0.726889,-0.677031,-0.624562,-0.572007,-0.52102,-0.472606,-0.427309,-0.385358,-0.34677,-0.311432,-0.279154,-0.249704,-0.22284,-0.198316,-0.175903,-0.155383,-0.136559,-0.119255,-0.10331,-0.088583,-0.074949,-0.062297,-0.05053,-0.039561,-0.029314
"2019-10-07",-0.670543,-0.698523,-0.744851,-0.802606,-0.82195,-0.812754,-0.783756,-0.742042,-0.693025,-0.640646,-0.58765,-0.535857,-0.4864,-0.43992,-0.396713,-0.356849,-0.320247,-0.286742,-0.256117,-0.228138,-0.202564,-0.179166,-0.157726,-0.138044,-0.11994,-0.10325,-0.08783,-0.07355,-0.060295,-0.047964,-0.036468,-0.025728
"2019-10-14",-0.623293,-0.647103,-0.68556,-0.729403,-0.737113,-0.718293,-0.681391,-0.633212,-0.578914,-0.522217,-0.465682,-0.410976,-0.359107,-0.310616,-0.265721,-0.224426,-0.186603,-0.152045,-0.120506,-0.091725,-0.065443,-0.041415,-0.01941,0.00078,0.019346,0.036456,0.052262,0.066896,0.080478,0.093112,0.104889,0.115892
"2019-10-21",-0.609584,-0.629739,-0.660495,-0.688539,-0.681321,-0.649261,-0.601049,-0.543432,-0.481371,-0.418345,-0.356671,-0.297793,-0.242531,-0.191267,-0.14409,-0.100904,-0.061498,-0.025603,0.007078,0.036844,0.063983,0.088765,0.111438,0.132227,0.151331,0.168929,0.18518,0.200222,0.21418,0.227161,0.23926,0.250563
"2019-10-28",-0.671158,-0.674161,-0.678399,-0.675701,-0.655694,-0.620055,-0.572594,-0.517431,-0.458189,-0.397727,-0.338125,-0.28079,-0.226591,-0.175993,-0.129174,-0.086114,-0.04667,-0.010623,0.022284,0.052321,0.079755,0.104842,0.12782,0.148906,0.168298,0.186171,0.202682,0.21797,0.23216,0.245358,0.257663,0.269158
"2019-11-04",-0.611143,-0.629956,-0.65852,-0.683889,-0.675756,-0.643995,-0.596857,-0.540763,-0.480446,-0.41923,-0.359334,-0.302145,-0.248453,-0.198627,-0.152757,-0.110749,-0.072404,-0.037463,-0.005641,0.02335,0.049789,0.073938,0.096036,0.116299,0.134924,0.152082,0.167927,0.182596,0.196207,0.208866,0.220667,0.23169
"2019-11-11",-0.602009,-0.612954,-0.627864,-0.632655,-0.610565,-0.569424,-0.516078,-0.455969,-0.39315,-0.33047,-0.269814,-0.21234,-0.158674,-0.109075,-0.063552,-0.021963,0.015929,0.050407,0.081771,0.110319,0.136335,0.160083,0.181804,0.201715,0.220009,0.23686,0.252419,0.26682,0.280182,0.292608,0.304191,0.31501
"2019-11-18",-0.597646,-0.61416,-0.639018,-0.65986,-0.650001,-0.61837,-0.572548,-0.518483,-0.460583,-0.401954,-0.34467,-0.290027,-0.23876,-0.19121,-0.147451,-0.107392,-0.070835,-0.037531,-0.007205,0.020419,0.045608,0.068612,0.08966,0.108959,0.126697,0.143037,0.158126,0.172094,0.185055,0.197109,0.208345,0.218842
"2019-11-25",-0.621252,-0.631105,-0.64651,-0.659025,-0.648614,-0.619714,-0.577576,-0.527037,-0.472052,-0.415609,-0.359828,-0.306116,-0.255329,-0.207923,-0.164069,-0.123751,-0.086831,-0.053101,-0.022319,0.005772,0.031424,0.054877,0.076356,0.096064,0.114187,0.130889,0.146318,0.160604,0.173863,0.186195,0.197692,0.208433
"2019-12-02",-0.617438,-0.625202,-0.635279,-0.634835,-0.611189,-0.570506,-0.518672,-0.460584,-0.399985,-0.339553,-0.281081,-0.225677,-0.173948,-0.126142,-0.082274,-0.042204,-0.005704,0.027499,0.057695,0.085173,0.110208,0.133056,0.15395,0.1731,0.190693,0.206895,0.221853,0.235698,0.248542,0.260486,0.271618,0.282017
"2019-12-09",-0.656764,-0.654947,-0.65497,-0.653989,-0.637876,-0.603597,-0.554709,-0.496428,-0.433562,-0.369826,-0.307786,-0.249035,-0.19443,-0.144315,-0.098699,-0.057384,-0.020063,0.013621,0.044036,0.071537,0.096455,0.119088,0.139703,0.158534,0.175788,0.191644,0.206257,0.219763,0.23228,0.243909,0.254742,0.264855
"2019-12-16",-0.663185,-0.661755,-0.660428,-0.652791,-0.629498,-0.589787,-0.537605,-0.477849,-0.414829,-0.3518,-0.290965,-0.233664,-0.180586,-0.131975,-0.087781,-0.047783,-0.011663,0.020935,0.05037,0.076988,0.10111,0.123024,0.142987,0.161226,0.177938,0.193298,0.207455,0.220541,0.232668,0.243937,0.254434,0.264234
"2019-12-23",-0.688774,-0.685967,-0.679865,-0.658826,-0.621619,-0.569904,-0.508232,-0.441336,-0.373106,-0.306344,-0.242862,-0.183688,-0.129281,-0.079716,-0.034829,0.005687,0.042202,0.07511,0.104796,0.131623,0.155921,0.177989,0.198087,0.216447,0.233269,0.248728,0.262977,0.276146,0.288351,0.299692,0.310256,0.320119
"2019-12-30",-0.68352,-0.676921,-0.66071,-0.618394,-0.566399,-0.508163,-0.446377,-0.383121,-0.319983,-0.258151,-0.198491,-0.141614,-0.087924,-0.037668,0.009034,0.052156,0.091747,0.127907,0.160774,0.190515,0.217312,0.241356,0.262842,0.281964,0.298911,0.313868,0.327008,0.338497,0.348492,0.357136,0.364564,0.370901
"2020-01-06",-0.597296,-0.614162,-0.63758,-0.651086,-0.632549,-0.593362,-0.541757,-0.483556,-0.422779,-0.362122,-0.303321,-0.247426,-0.195011,-0.146323,-0.101392,-0.06011,-0.022286,0.012319,0.04396,0.072898,0.099383,0.123653,0.145927,0.166405,0.18527,0.202683,0.218791,0.233723,0.247595,0.260509,0.272556,0.283818
